target,feature,n_group_0,n_group_1,mean_group_0,mean_group_1,median_group_0,median_group_1,std_group_0,std_group_1,mean_difference,median_difference,t_stat,p_value,cohen_d,effect_magnitude,direction,p_fdr,significant_fdr,evidence_feature_type,evidence_mean_difference,evidence_cohen_d,evidence_abs_cohen_d,evidence_p_value,evidence_p_fdr,evidence_fdr_significant,evidence_target_direction,evidence_target_direction_consistency,evidence_target_robustness_class,evidence_subject_vs_statistical_direction,evidence_scientific_evidence_class,evidence_final_evidence_class_v2,evidence_scientific_priority_score,evidence_scientific_priority_score_v2,evidence_scientific_rank,evidence_scientific_rank_v2,evidence_n_group_0,evidence_n_group_1,evidence_mean_group_0,evidence_mean_group_1,evidence_median_group_0,evidence_median_group_1,evidence_std_group_0,evidence_std_group_1,evidence_median_difference,evidence_t_stat,evidence_effect_magnitude,evidence_direction,evidence_significant_fdr,evidence_remember_subject_count,evidence_remember_subject_effect_mean,evidence_remember_subject_effect_median,evidence_remember_subject_effect_std,evidence_remember_positive_fraction,evidence_remember_negative_fraction,evidence_remember_direction_consistency,evidence_remember_direction,evidence_remember_robustness_class,evidence_correct_subject_count,evidence_correct_subject_effect_mean,evidence_correct_subject_effect_median,evidence_correct_subject_effect_std,evidence_correct_positive_fraction,evidence_correct_negative_fraction,evidence_correct_direction_consistency,evidence_correct_direction,evidence_correct_robustness_class,evidence_overall_robustness_class,evidence_robustness_class,evidence_subject_robustness_available,evidence_target_subject_count,evidence_final_scientific_priority_score,evidence_final_scientific_rank,robust_remember_subject_count,robust_remember_subject_effect_mean,robust_remember_subject_effect_median,robust_remember_subject_effect_std,robust_remember_positive_fraction,robust_remember_negative_fraction,robust_remember_direction_consistency,robust_remember_direction,robust_remember_robustness_class,robust_correct_subject_count,robust_correct_subject_effect_mean,robust_correct_subject_effect_median,robust_correct_subject_effect_std,robust_correct_positive_fraction,robust_correct_negative_fraction,robust_correct_direction_consistency,robust_correct_direction,robust_correct_robustness_class,robust_overall_robustness_class,cross_target_remember_effect,cross_target_correct_effect,cross_target_remember_abs_effect,cross_target_correct_abs_effect,cross_target_effect_difference_correct_minus_remember,cross_target_absolute_cross_target_difference,cross_target_direction_relationship,cross_target_target_specificity,cross_target_cross_target_pattern,cross_target_remember_p_fdr,cross_target_correct_p_fdr,cross_target_remember_fdr_significant,cross_target_correct_fdr_significant,cross_target_significance_pattern,cross_target_target_dissociation_score,cross_target_cross_target_rank,interpretation_target,interpretation_frequency_band,interpretation_brain_region,interpretation_feature_measure,interpretation_mean_difference,interpretation_cohen_d,interpretation_abs_cohen_d_clean,interpretation_p_value,interpretation_p_fdr,interpretation_fdr_significant_clean,interpretation_target_direction,interpretation_target_direction_consistency,interpretation_target_robustness_class,interpretation_subject_vs_statistical_direction,interpretation_evidence_class,interpretation_effect_strength_v1,interpretation_scientific_priority_score_v2,interpretation_scientific_rank_v2,interpretation_scientific_interpretation_v1,final_master_priority,final_fdr_significant,subject_robustness_available,final_evidence_class
correct,alpha_beta_central_ratio,1059,20008,5.299144305615401,6.357961033562,3.521261533380698,4.138613145108845,5.161119958255464,6.757474720909835,1.0588167279465992,0.6173516117281475,6.392419431964029,2.29537880609731e-10,0.1583539341510638,negligible,positive,2.7374404943671806e-09,True,EEG_scientific_feature,1.0588167279465992,0.1583539341510638,0.1583539341510638,2.29537880609731e-10,2.7374404943671806e-09,True,positive,0.7647058823529411,moderate,agreement,moderate_replicated,strong_replicated,0.4425185407359574,8.158354,6,1,1059,20008,5.299144305615401,6.357961033562,3.521261533380698,4.138613145108845,5.161119958255464,6.757474720909835,0.6173516117281475,6.392419431964029,negligible,positive,True,22.0,-0.0064813694963937,-0.0012023537617123,0.1239208938602874,0.5,0.5,0.5,mixed,mixed,17.0,0.1440296475896215,0.0918357757863384,0.2560959076672984,0.7647058823529411,0.2352941176470588,0.7647058823529411,positive,moderate,moderate,not_available,True,17.0,8.0,1.0,22,-0.0064813694963937,-0.0012023537617123,0.1239208938602874,0.5,0.5,0.5,mixed,mixed,17,0.1440296475896215,0.0918357757863384,0.2560959076672984,0.7647058823529411,0.2352941176470588,0.7647058823529411,positive,moderate,moderate,-0.2817822470669995,1.0588167279465992,0.2817822470669995,1.0588167279465992,1.3405989750135987,1.3405989750135987,opposite_direction,correct_dominant,target_dissociated,0.0114251934499194,2.7374404943671806e-09,True,True,significant_both_targets,2.6811979500271974,3,correct,alpha,central,ratio,1.0588167279465992,0.1583539341510638,0.1583539341510638,2.29537880609731e-10,2.7374404943671806e-09,True,positive,0.7647058823529411,moderate,agreement,strong_replicated,negligible,8.158354,1,high_priority; alpha-band; central-region; positive; negligible-effect,8.0,True,True,moderate_replicated
remember,gamma_frontoparietal_ratio,9507,11560,3.819755879830617,3.573218078758244,1.7895963596250517,1.6358481921703143,5.380541678093564,5.082121881197731,-0.2465378010723733,-0.1537481674547371,-3.393057117828136,0.0006925253745596,-0.0472393923056144,negligible,negative,0.0043090467750375,True,EEG_scientific_feature,-0.2465378010723733,-0.0472393923056144,0.0472393923056144,0.0006925253745596,0.0043090467750375,True,negative,0.5909090909090909,weak,agreement,weak_replicated,moderate_replicated,0.3425154530750529,7.047239,9,3,9507,11560,3.819755879830617,3.573218078758244,1.7895963596250517,1.6358481921703143,5.380541678093564,5.082121881197731,-0.1537481674547371,-3.393057117828136,negligible,negative,True,22.0,0.0260232402428549,-0.035361980038823,0.2505133871276597,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17.0,0.0009702615712471,-0.1482127749572843,0.3868091289098094,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,not_available,True,22.0,6.0,2.0,22,0.0260232402428549,-0.035361980038823,0.2505133871276597,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17,0.0009702615712471,-0.1482127749572843,0.3868091289098094,0.4117647058823529,0.5882352941176471,0.5882352941176471,negative,weak,weak,-0.2465378010723733,-0.5796949672324905,0.2465378010723733,0.5796949672324905,-0.3331571661601171,0.3331571661601171,same_direction,correct_dominant,target_shared,0.0043090467750375,0.0020622242878812,True,True,significant_both_targets,1.159389934464981,14,correct,gamma,frontoparietal,ratio,-0.5796949672324905,-0.1110780447761194,0.1110780447761194,0.0009574612765163,0.0020622242878812,True,negative,0.5882352941176471,weak,agreement,moderate_replicated,negligible,7.111078,14,replicated_candidate; gamma-band; frontoparietal-region; negative; negligible-effect,6.0,True,True,weak_replicated
remember,delta_parietal,9507,11560,3.200947119862368,2.9758608215996496,1.7804111190585772,1.697036296623632,6.09183047116702,5.98929563906291,-0.2250862982627182,-0.0833748224349451,-2.689034883202819,0.0071717881161978,-0.0372919849166802,negligible,negative,0.0286871524647912,True,EEG_scientific_feature,-0.2250862982627182,-0.0372919849166802,0.0372919849166802,0.0071717881161978,0.0286871524647912,True,negative,0.5909090909090909,weak,agreement,weak_replicated,moderate_replicated,0.3335627864250121,7.037292,14,4,9507,11560,3.200947119862368,2.9758608215996496,1.7804111190585772,1.697036296623632,6.09183047116702,5.98929563906291,-0.0833748224349451,-2.689034883202819,negligible,negative,True,22.0,0.0076680929570523,-0.0127862519011169,0.1016395423390251,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17.0,0.0421458907380785,0.0816931621013528,0.1259700051732963,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,not_available,True,22.0,6.0,2.0,22,0.0076680929570523,-0.0127862519011169,0.1016395423390251,0.4090909090909091,0.5909090909090909,0.5909090909090909,negative,weak,17,0.0421458907380785,0.0816931621013528,0.1259700051732963,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,-0.2250862982627182,-0.7315767031354068,0.2250862982627182,0.7315767031354068,-0.5064904048726886,0.5064904048726886,same_direction,correct_dominant,target_shared,0.0286871524647912,0.0041829227699469,True,True,significant_both_targets,1.4631534062708136,10,correct,delta,parietal,regional_power,-0.7315767031354068,-0.1212282540480741,0.1212282540480741,0.0023902415828268,0.0041829227699469,True,positive,0.6470588235294118,weak,disagreement,significant_but_inconsistent,negligible,5.121228,31,statistically_supported_but_inconsistent; delta-band; parietal-region; positive; negligible-effect,6.0,True,True,weak_replicated
remember,gamma_central,9507,11560,0.0573715931461283,0.0628818682739925,0.0430811727662515,0.0451513557536158,0.1114998358990546,0.1864893714959219,0.0055102751278641,0.0020701829873643,2.6523013761347496,0.0080010367839997,0.0350651750312705,negligible,positive,0.0298705373269322,True,EEG_scientific_feature,0.0055102751278641,0.0350651750312705,0.0350651750312705,0.0080010367839997,0.0298705373269322,True,positive,0.6363636363636364,weak,agreement,weak_replicated,moderate_replicated,0.3315586575281434,7.035065,15,5,9507,11560,0.0573715931461283,0.0628818682739925,0.0430811727662515,0.0451513557536158,0.1114998358990546,0.1864893714959219,0.0020701829873643,2.6523013761347496,negligible,positive,True,22.0,0.0145582842464065,0.0427861302894467,0.1595306176223097,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17.0,-0.1854763733313305,-0.0566883528600988,0.4396663151475614,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,not_available,True,22.0,6.0,2.0,22,0.0145582842464065,0.0427861302894467,0.1595306176223097,0.6363636363636364,0.3636363636363636,0.6363636363636364,positive,weak,17,-0.1854763733313305,-0.0566883528600988,0.4396663151475614,0.3529411764705882,0.6470588235294118,0.6470588235294118,negative,weak,weak,0.0055102751278641,0.0032240221168111,0.0055102751278641,0.0032240221168111,-0.002286253011053,0.002286253011053,same_direction,weak_both_targets,weak_cross_target_pattern,0.0298705373269322,0.4618488166486459,True,False,significant_remember_only,0.0110205502557282,51,correct,gamma,central,regional_power,0.0032240221168111,0.0205134634057944,0.0205134634057944,0.4041177145675652,0.4618488166486459,False,negative,0.6470588235294118,weak,disagreement,weak_or_unresolved,negligible,1.020513,52,weak_or_unresolved; gamma-band; central-region; negative; negligible-effect,6.0,True,True,weak_replicated
remember,theta_frontoparietal_diff,9507,11560,-1.0573211302552117,-0.8803205200597359,-0.2509681257515364,-0.2372338369586866,3.3446344170727915,2.81536748022879,0.1770006101954757,0.0137342887928497,4.101531652183409,4.1216872725643394e-05,0.0577387196849785,negligible,positive,0.000384690812106,True,EEG_scientific_feature,0.1770006101954757,0.0577387196849785,0.0577387196849785,4.1216872725643394e-05,0.000384690812106,True,positive,0.5454545454545454,mixed,agreement,significant_but_inconsistent,significant_but_inconsistent,0.3519648477164806,5.057739,6,8,9507,11560,-1.0573211302552117,-0.8803205200597359,-0.2509681257515364,-0.2372338369586866,3.3446344170727915,2.81536748022879,0.0137342887928497,4.101531652183409,negligible,positive,True,22.0,0.0072164044764523,0.0012829558183184,0.1255770704033972,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.0061598328550241,-0.0620817786206806,0.151810708404082,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,mixed_weak,not_available,True,22.0,5.0,3.0,22,0.0072164044764523,0.0012829558183184,0.1255770704033972,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17,0.0061598328550241,-0.0620817786206806,0.151810708404082,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,mixed_weak,0.1770006101954757,-0.3007786594133896,0.1770006101954757,0.3007786594133896,-0.4777792696088653,0.4777792696088653,opposite_direction,correct_dominant,target_dissociated,0.000384690812106,0.000323467232544,True,True,significant_both_targets,0.9555585392177306,16,correct,theta,frontoparietal,difference,-0.3007786594133896,-0.0980979543414767,0.0980979543414767,0.0001270764127851,0.000323467232544,True,negative,0.5294117647058824,mixed,agreement,significant_but_inconsistent,negligible,5.098098,35,statistically_supported_but_inconsistent; theta-band; frontoparietal-region; negative; negligible-effect,5.0,True,True,significant_but_inconsistent
remember,alpha_central,9507,11560,1.3431986586161866,1.2654070071451482,0.5992435480603788,0.5761706417334798,1.961672084456398,1.81419796894205,-0.0777916514710383,-0.023072906326899,-2.962579689763423,0.0030543896486902,-0.0413306165575085,negligible,negative,0.013157370794358,True,EEG_scientific_feature,-0.0777916514710383,-0.0413306165575085,0.0413306165575085,0.0030543896486902,0.013157370794358,True,negative,0.5454545454545454,mixed,agreement,significant_but_inconsistent,significant_but_inconsistent,0.3371975549017576,5.041331,13,14,9507,11560,1.3431986586161866,1.2654070071451482,0.5992435480603788,0.5761706417334798,1.961672084456398,1.81419796894205,-0.023072906326899,-2.962579689763423,negligible,negative,True,22.0,-0.0150158622228335,-0.0150111942816996,0.1283688013368238,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17.0,0.0424679598750947,0.0177681990916285,0.1878224523535868,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,mixed_weak,not_available,True,22.0,5.0,3.0,22,-0.0150158622228335,-0.0150111942816996,0.1283688013368238,0.4545454545454545,0.5454545454545454,0.5454545454545454,negative,mixed,17,0.0424679598750947,0.0177681990916285,0.1878224523535868,0.5294117647058824,0.4705882352941176,0.5294117647058824,positive,mixed,mixed_weak,-0.0777916514710383,0.2913718051586234,0.0777916514710383,0.2913718051586234,0.3691634566296616,0.3691634566296616,opposite_direction,correct_dominant,target_dissociated,0.013157370794358,4.1929927970589225e-08,True,True,significant_both_targets,0.7383269132593233,19,correct,alpha,central,regional_power,0.2913718051586234,0.1548613622822838,0.1548613622822838,6.7387384238446964e-09,4.1929927970589225e-08,True,positive,0.5294117647058824,mixed,agreement,significant_but_inconsistent,negligible,5.154861,25,statistically_supported_but_inconsistent; alpha-band; central-region; positive; negligible-effect,5.0,True,True,significant_but_inconsistent
remember,theta_parietal,9507,11560,3.084399284646361,2.7473460249871318,1.3326994391999654,1.3018700126615923,5.619182624123003,4.903371316788247,-0.3370532596592301,-0.0308294265383728,-4.586243383500818,4.541707819404209e-06,-0.064341317636975,negligible,negative,6.358390947165893e-05,True,EEG_scientific_feature,-0.3370532596592301,-0.064341317636975,0.064341317636975,4.541707819404209e-06,6.358390947165893e-05,True,positive,0.5909090909090909,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3579071858732774,5.064341,4,7,9507,11560,3.084399284646361,2.747346024987132,1.3326994391999654,1.3018700126615923,5.619182624123003,4.903371316788247,-0.0308294265383728,-4.586243383500818,negligible,negative,True,22.0,-0.0107984797255205,0.0151709516428865,0.1177219028773019,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,0.0815579197743975,0.1098504300048916,0.2090348371121713,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,not_available,True,22.0,3.0,5.0,22,-0.0107984797255205,0.0151709516428865,0.1177219028773019,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17,0.0815579197743975,0.1098504300048916,0.2090348371121713,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,-0.3370532596592301,0.6252947524007433,0.3370532596592301,0.6252947524007433,0.9623480120599734,0.9623480120599734,opposite_direction,correct_dominant,target_dissociated,6.358390947165893e-05,1.2914008919258045e-05,True,True,significant_both_targets,1.924696024119947,8,correct,theta,parietal,regional_power,0.6252947524007433,0.1193441987749964,0.1193441987749964,2.997894927684904e-06,1.2914008919258045e-05,True,positive,0.6470588235294118,weak,agreement,moderate_replicated,negligible,7.119344,12,replicated_candidate; theta-band; parietal-region; positive; negligible-effect,3.0,True,True,weak_replicated
remember,theta_abs,9507,11560,2.240215120545099,2.047177516704484,1.1244086550301942,1.1110843720525176,3.629930025076812,3.2314265853841992,-0.1930376038406147,-0.0133242829776765,-4.034538879851738,5.492116142896659e-05,-0.0564929984650997,negligible,negative,0.0004393692914317,True,EEG_scientific_feature,-0.1930376038406147,-0.0564929984650997,0.0564929984650997,5.492116142896659e-05,0.0004393692914317,True,positive,0.5909090909090909,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3508436986185897,5.056493,7,9,9507,11560,2.240215120545099,2.047177516704484,1.1244086550301942,1.1110843720525176,3.629930025076812,3.2314265853841992,-0.0133242829776765,-4.034538879851738,negligible,negative,True,22.0,-0.0029891438300134,0.0321264622211444,0.1122553050630414,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,0.093064392613907,0.1011817885579857,0.2524917028092643,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,not_available,True,22.0,3.0,5.0,22,-0.0029891438300134,0.0321264622211444,0.1122553050630414,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17,0.093064392613907,0.1011817885579857,0.2524917028092643,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,-0.1930376038406147,0.4228316544939132,0.1930376038406147,0.4228316544939132,0.6158692583345279,0.6158692583345279,opposite_direction,correct_dominant,target_dissociated,0.0004393692914317,5.477629943419366e-06,True,True,significant_both_targets,1.2317385166690558,13,correct,theta,global,absolute_power,0.4228316544939132,0.1237392080186769,0.1237392080186769,1.1737778450184356e-06,5.477629943419366e-06,True,positive,0.5882352941176471,weak,agreement,moderate_replicated,negligible,7.123739,10,replicated_candidate; theta-band; global-region; positive; negligible-effect,3.0,True,True,weak_replicated
remember,theta_beta_ratio,9507,11560,6.439506225303763,6.0970676754301625,3.9620010467044433,3.930974746168312,7.790189557048209,7.097581097887442,-0.3424385498736004,-0.0310263005361308,-3.30412898452384,0.0009544401757373,-0.0461622866138733,negligible,negative,0.0053448649841291,True,EEG_scientific_feature,-0.3424385498736004,-0.0461622866138733,0.0461622866138733,0.0009544401757373,0.0053448649841291,True,positive,0.5909090909090909,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3415460579524859,5.046162,11,12,9507,11560,6.439506225303763,6.0970676754301625,3.9620010467044433,3.930974746168312,7.790189557048209,7.097581097887442,-0.0310263005361308,-3.30412898452384,negligible,negative,True,22.0,0.004779497052755,0.0087520573773678,0.1049825182098708,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,0.0524425815804726,0.0847662864916092,0.3137039530896349,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,not_available,True,22.0,3.0,5.0,22,0.004779497052755,0.0087520573773678,0.1049825182098708,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17,0.0524425815804726,0.0847662864916092,0.3137039530896349,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,-0.3424385498736004,0.7977931256118733,0.3424385498736004,0.7977931256118733,1.1402316754854738,1.1402316754854738,opposite_direction,correct_dominant,target_dissociated,0.0053448649841291,0.0002196680024521,True,True,significant_both_targets,2.2804633509709475,5,correct,theta,global,ratio,0.7977931256118733,0.1075474890702915,0.1075474890702915,8.237550091956377e-05,0.0002196680024521,True,positive,0.5882352941176471,weak,agreement,moderate_replicated,negligible,7.107547,15,replicated_candidate; theta-band; global-region; positive; negligible-effect,3.0,True,True,weak_replicated
remember,delta_temporal,9507,11560,2.6817562734363976,2.325400099895878,1.2968194426731154,1.206800922046762,8.997691230240429,6.243066590476768,-0.3563561735405196,-0.0900185206263533,-3.2684585689494057,0.0010835745515582,-0.0468236166143879,negligible,negative,0.0055163795352057,True,EEG_scientific_feature,-0.3563561735405196,-0.0468236166143879,0.0468236166143879,0.0010835745515582,0.0055163795352057,True,positive,0.5909090909090909,weak,disagreement,weak_replicated,significant_but_inconsistent,0.3421412549529491,5.046824,10,11,9507,11560,2.6817562734363976,2.325400099895878,1.2968194426731154,1.206800922046762,8.997691230240429,6.243066590476768,-0.0900185206263533,-3.2684585689494057,negligible,negative,True,22.0,-0.0044558976463017,0.0105329155251695,0.077872136332051,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17.0,0.052089331966129,0.0902600490670809,0.1413248791186551,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,not_available,True,22.0,3.0,5.0,22,-0.0044558976463017,0.0105329155251695,0.077872136332051,0.5909090909090909,0.4090909090909091,0.5909090909090909,positive,weak,17,0.052089331966129,0.0902600490670809,0.1413248791186551,0.6470588235294118,0.3529411764705882,0.6470588235294118,positive,weak,weak,-0.3563561735405196,-0.2506245280249448,0.3563561735405196,0.2506245280249448,0.1057316455155748,0.1057316455155748,same_direction,remember_dominant,target_shared,0.0055163795352057,0.2160553922594293,True,False,significant_remember_only,0.7127123470810393,21,correct,delta,temporal,regional_power,-0.2506245280249448,-0.0329228639910991,0.0329228639910991,0.1658996761992047,0.2160553922594293,False,positive,0.6470588235294118,weak,disagreement,weak_or_unresolved,negligible,1.032923,50,weak_or_unresolved; delta-band; temporal-region; positive; negligible-effect,3.0,True,True,weak_replicated
remember,alpha_beta_central_ratio,9507,11560,6.459357333993911,6.177575086926911,4.171528609951062,4.043662216700944,6.844442704567614,6.558266686217972,-0.2817822470669995,-0.1278663932501178,-3.030051249502676,0.0024482557392684,-0.0421266841185034,negligible,negative,0.0114251934499194,True,EEG_scientific_feature,-0.2817822470669995,-0.0421266841185034,0.0421266841185034,0.0024482557392684,0.0114251934499194,True,mixed,0.5,mixed,not_available,significant_but_inconsistent,significant_but_inconsistent,0.337914015706653,5.042127,12,13,9507,11560,6.459357333993911,6.177575086926911,4.171528609951062,4.043662216700944,6.844442704567614,6.558266686217972,-0.1278663932501178,-3.030051249502676,negligible,negative,True,22.0,-0.0064813694963937,-0.0012023537617123,0.1239208938602874,0.5,0.5,0.5,mixed,mixed,17.0,0.1440296475896215,0.0918357757863384,0.2560959076672984,0.7647058823529411,0.2352941176470588,0.7647058823529411,positive,moderate,moderate,not_available,True,22.0,3.0,5.0,22,-0.0064813694963937,-0.0012023537617123,0.1239208938602874,0.5,0.5,0.5,mixed,mixed,17,0.1440296475896215,0.0918357757863384,0.2560959076672984,0.7647058823529411,0.2352941176470588,0.7647058823529411,positive,moderate,moderate,-0.2817822470669995,1.0588167279465992,0.2817822470669995,1.0588167279465992,1.3405989750135987,1.3405989750135987,opposite_direction,correct_dominant,target_dissociated,0.0114251934499194,2.7374404943671806e-09,True,True,significant_both_targets,2.6811979500271974,3,correct,alpha,central,ratio,1.0588167279465992,0.1583539341510638,0.1583539341510638,2.29537880609731e-10,2.7374404943671806e-09,True,positive,0.7647058823529411,moderate,agreement,strong_replicated,negligible,8.158354,1,high_priority; alpha-band; central-region; positive; negligible-effect,3.0,True,True,significant_but_inconsistent
remember,theta_temporal,9507,11560,1.6570809978025476,1.479319621927963,0.8081804285878832,0.7731667923531506,3.030420876478244,2.470247799956405,-0.1777613758745846,-0.0350136362347326,-4.599243747105195,4.268751359626459e-06,-0.0649411751065834,negligible,negative,6.358390947165893e-05,True,EEG_scientific_feature,-0.1777613758745846,-0.0649411751065834,0.0649411751065834,4.268751359626459e-06,6.358390947165893e-05,True,positive,0.5454545454545454,mixed,disagreement,significant_but_inconsistent,significant_but_inconsistent,0.358447057595925,5.064941,3,6,9507,11560,1.6570809978025476,1.479319621927963,0.8081804285878832,0.7731667923531506,3.030420876478244,2.470247799956405,-0.0350136362347326,-4.599243747105195,negligible,negative,True,22.0,-0.0033958097139939,0.0022911318684787,0.0896860351266982,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.1082657771770008,0.0660816722314345,0.216631356310664,0.7058823529411765,0.2941176470588235,0.7058823529411765,positive,moderate,moderate,not_available,True,22.0,2.0,6.0,22,-0.0033958097139939,0.0022911318684787,0.0896860351266982,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17,0.1082657771770008,0.0660816722314345,0.216631356310664,0.7058823529411765,0.2941176470588235,0.7058823529411765,positive,moderate,moderate,-0.1777613758745846,0.3108521749391855,0.1777613758745846,0.3108521749391855,0.4886135508137701,0.4886135508137701,opposite_direction,correct_dominant,target_dissociated,6.358390947165893e-05,5.245038754930327e-06,True,True,significant_both_targets,0.9772271016275402,15,correct,theta,temporal,regional_power,0.3108521749391855,0.113538613324556,0.113538613324556,1.0302754697184571e-06,5.245038754930327e-06,True,positive,0.7058823529411765,moderate,agreement,strong_replicated,negligible,8.113539,2,high_priority; theta-band; temporal-region; positive; negligible-effect,2.0,True,True,significant_but_inconsistent
remember,theta_central,9507,11560,1.4611230178811807,1.336577812556976,0.6542069500434475,0.6510860621218449,2.408298650758028,2.1806836517412416,-0.1245452053242046,-0.0031208879216025,-3.8969277383454,9.774796859885116e-05,-0.0544767857481047,negligible,negative,0.0006842357801919,True,EEG_scientific_feature,-0.1245452053242046,-0.0544767857481047,0.0544767857481047,9.774796859885116e-05,0.0006842357801919,True,positive,0.5454545454545454,mixed,disagreement,significant_but_inconsistent,significant_but_inconsistent,0.3490291071732942,5.054477,8,10,9507,11560,1.4611230178811807,1.336577812556976,0.6542069500434475,0.6510860621218449,2.408298650758028,2.1806836517412416,-0.0031208879216025,-3.8969277383454,negligible,negative,True,22.0,-0.0041159072823488,0.011607086792101,0.113605800806231,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17.0,0.1130771164149493,0.1026073676032386,0.3143562964532262,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,not_available,True,22.0,2.0,6.0,22,-0.0041159072823488,0.011607086792101,0.113605800806231,0.5454545454545454,0.4545454545454545,0.5454545454545454,positive,mixed,17,0.1130771164149493,0.1026073676032386,0.3143562964532262,0.5882352941176471,0.4117647058823529,0.5882352941176471,positive,weak,weak,-0.1245452053242046,0.3493210928413732,0.1245452053242046,0.3493210928413732,0.4738662981655778,0.4738662981655778,opposite_direction,correct_dominant,target_dissociated,0.0006842357801919,7.168466810680754e-09,True,True,significant_both_targets,0.9477325963311556,18,correct,theta,central,regional_power,0.3493210928413732,0.1528240647860177,0.1528240647860177,8.96058351335094e-10,7.168466810680754e-09,True,positive,0.5882352941176471,weak,agreement,moderate_replicated,negligible,7.152824,6,replicated_candidate; theta-band; central-region; positive; negligible-effect,2.0,True,True,significant_but_inconsistent
remember,beta_frontal,9507,11560,0.3765760423561036,0.3815292709890467,0.2770659441630305,0.2714889221071509,0.4414251102046008,0.4474787454865047,0.0049532286329431,-0.0055770220558795,0.8054549025251939,0.4205666140016214,0.0111369292690498,negligible,positive,0.4906610496685583,False,EEG_scientific_feature,0.0049532286329431,0.0111369292690498,0.0111369292690498,0.4205666140016214,0.4906610496685583,False,positive,0.6818181818181818,moderate,agreement,moderately_consistent,non_significant_agreement,0.0100232363421448,3.011137,48,34,9507,11560,0.3765760423561036,0.3815292709890467,0.2770659441630305,0.2714889221071509,0.4414251102046008,0.4474787454865047,-0.0055770220558795,0.8054549025251939,negligible,positive,False,22.0,0.0062927556566842,0.0267613578821374,0.0993562057311301,0.6818181818181818,0.3181818181818182,0.6818181818181818,positive,moderate,17.0,0.0101741461455888,-0.0024640408308667,0.3239403608709913,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,moderate,not_available,True,22.0,4.0,4.0,22,0.0062927556566842,0.0267613578821374,0.0993562057311301,0.6818181818181818,0.3181818181818182,0.6818181818181818,positive,moderate,17,0.0101741461455888,-0.0024640408308667,0.3239403608709913,0.4705882352941176,0.5294117647058824,0.5294117647058824,negative,mixed,moderate,0.0049532286329431,0.0025680976926206,0.0049532286329431,0.0025680976926206,-0.0023851309403225,0.0023851309403225,same_direction,weak_both_targets,weak_cross_target_pattern,0.4906610496685583,0.901876309660952,False,False,not_fdr_significant,0.0099064572658862,53,correct,beta,frontal,regional_power,0.0025680976926206,0.0057740734374395,0.0057740734374395,0.8857713755598634,0.901876309660952,False,negative,0.5294117647058824,mixed,disagreement,weak_or_unresolved,negligible,1.005774,55,weak_or_unresolved; beta-band; frontal-region; negative; negligible-effect,4.0,False,True,moderately_consistent
